                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.0127,                 5.4572,                 3.7652,                0.07662,                0.27862,                0.05918,                0.01917,                 2.4215,                  34.85,                 3.4514,               0.070049,              0.0033278,              0.0033278
                      1,                 2.5178,                 3.7919,                 3.1222,                0.17792,                0.11604,                0.11325,                0.05743,                 2.1453,                 2.8609,                 3.1854,               0.036752,              0.0033639,              0.0033639
